,"Pref Vendor","Reorder Pt (Min)","Max","On Hand","On Sales Order","For Assemblies","Available","Order","On PO","Reorder Qty","Next Deliv","Sales/Week"
"Inventory",,,,,,,,,,,,
"WS-W3615",,"","",0,0,0,0,,0,0,,0
"WS-W361524",,"","",0,0,0,0,,0,0,,0
"WS-W3618",,"","",0,0,0,0,,0,0,,0
"WS-W361824",,"","",0,0,0,0,,0,0,,0
"WS-W3621",,"","",0,0,0,0,,0,0,,0
"WS-W362124",,"","",0,0,0,0,,0,0,,0
"WS-W3624",,"","",0,0,0,0,,0,0,,0
"WS-W362424",,"","",0,0,0,0,,0,0,,0
"WS-W3630",,"","",0,0,0,0,,0,0,,0
"WS-W3639",,"","",0,0,0,0,,0,0,,0
"WS-WBC2730",,"","",0,0,0,0,,0,0,,0
"WS-WBC2739",,"","",0,0,0,0,,0,0,,0
"WS-WDC2430",,"","",0,0,0,0,,0,0,,0
"WS-WDC2439",,"","",0,0,0,0,,0,0,,0
"WS-WEA1230",,"","",0,0,0,0,,0,0,,0
"WS-WEA1239",,"","",0,0,0,0,,0,0,,0
"WS-WEOS1230",,"","",0,0,0,0,,0,0,,0
"WS-WEOS1239",,"","",0,0,0,0,,0,0,,0
"WS-WEOS630",,"","",0,0,0,0,,0,0,,0
"WS-WEOS639",,"","",0,0,0,0,,0,0,,0
"WS-WEOS930",,"","",0,0,0,0,,0,0,,0
"WS-WEOS939",,"","",0,0,0,0,,0,0,,0
"WS-WF330",,"","",6,0,0,6,,0,0,,0
"WS-WF339",,"","",14,0,0,14,,0,0,,0
"WS-WF396",,"","",0,0,0,0,,0,0,,0
"WS-WF630",,"","",3,0,0,3,,0,0,,0
"WS-WF639",,"","",1,0,0,1,,0,0,,0
"WS-WF696",,"","",4,0,0,4,,0,0,,0
"WS-WRC3018",,"","",0,0,0,0,,0,0,,0
"WS-WRP1230",,"","",5,0,0,5,,0,0,,0
"WS-WRP1239",,"","",0,0,0,0,,0,0,,0
